"Decks For Less","(281) 499-1560","decksforless@pdq.net","","2603 Forest Ridge Dr","Missouri City, TX 77459"
"Anderson Landscapes","(512) 577-2345","info@andersonlandscape.com","http://andersonlandscape.com","","Round Rock, TX 78680"
"SMN Construction","(281) 667-8140","","","5330 Finsbury Field Dr","Katy, TX 77493"
"Dal Tex Contractors","(972) 517-2571","info@daltexcontractors.com","http://www.daltexcontractors.com","1008 18th St","Plano, TX 75074"
"Gulf Coast Fence","(409) 795-0084","info@thegulfcoastfence.com","http://www.gulfcoastfence.com","2117 19th Ave N","Texas City, TX 77590"
"Exterior Designs By DECKO","(361) 579-6837","decko.construction@yahoo.com","","","Victoria, TX 77905"
"Swim Pure","(512) 266-5798","kirk@swimpure.com","http://www.swimpure.com","5409 Hudson Bend Rd","Austin, TX 78734"
"business_name","telephone","email","website","Address","State-Zip"
"Wylie Fence & Deck Inc","(972) 442-6223","","","5115 Osage Ln","Wylie, TX 75098"
"J R's Custom Decks","(210) 566-5677","cell2@customdecksbyjr.com","http://www.customdecksbyjr.com","212 Oak Creek Dr","Cibolo, TX 78108"
"All Pro Decks","(469) 450-6258","","","400 Christi Ln","Princeton, TX 75407"
"Armored Roofing Co. Inc.","(940) 855-6361","armoredroofing@aol.com","","4104 Old Iowa Park Rd","Wichita Falls, TX 76305"
"Privacy Fencing Company","(832) 212-1882","","","PO Box 131541","Houston, TX 77219"
"The Deck Tech","(210) 422-9348","","","","San Antonio, TX 78201"
"Bee Happy Building Systems","(903) 522-1565","beehappybuildingsystem@embarqmail.com","http://www.beehappybuilding.com","13368 County Rd 2290","Arp, TX 75750"
"The Fence and Deck Company","(281) 808-9858","","http://fencesdecksandpatios.com","1505 Neptune Ln","Houston, TX 77062"
"Keystone construction","(940) 382-0309","","","",""
"Baker Enterprise, LLC","(830) 387-9887","","","1909 Junction Hwy","Kerrville, TX 78028"
"Home Improvements By Robert Brehm","(210) 215-9776","","http://www.fixmyhome.vpweb.com","",""
"The Deck Wizards","(817) 905-1958","","","",""
"Triple J Construction","(254) 733-8534","jasethompson06@yahoo.com","","",""
"Dahlke's Maintenance","(832) 928-0194","","","",""
"Fence-Etc.Contracting","(832) 638-0655","contact@decks-etc.com","http://www.fence-etc.com","16160 Kieth Harrow Blvd Apt 404","Houston, TX 77084"
"Lonestar Building and Construction Services","(713) 522-7111","inquiry@lonestarbuilding.com","http://www.lonestarbuilding.com","2410 Quenby St Ste 200","Houston, TX 77005"
"Green Earth Landscaping","(512) 217-9534","jason.gel1@yahoo.com","http://www.greenearthlandscapingaustin.com","2919 Tradewind Dr","Spicewood, TX 78669"
"Outdoor Paver Designs","(469) 854-1775","","http://www.outdoorpaverdesigns.com","1865 Shady Ln Ste 100","Allen, TX 75002"
"Artisan Decks & Arbors","(512) 789-9070","info@artisandecks.com","http://www.artisandecks.com","","Austin, TX 78750"
"Excalibur","(210) 396-0040","info@excaliburconstructiontx.com","","6002 Ridge Glade St","San Antonio, TX 78250"
"TWG Construction","(817) 291-9638","","","2209 Wildwood Dr","Grand Prairie, TX 75050"
"Moore's Service Company","(214) 493-5056","randy@cornerstonehomeimprovement.org","","","Irving, TX 75060"
"Your Pool Bid com","(281) 608-6625","info@yourpoolbid.com","http://www.yourpoolbid.com","",""
"Texas 5 Star Contracting","(830) 469-8311","","","","Del Rio, TX 78840"
"Parker & Sons","(940) 325-7105","montyp77@gmail.com","","306 SE 3rd Ave","Mineral Wells, TX 76067"
"John Wade Roofing","(817) 265-5520","john@johnwaderoofing.com","http://www.johnwaderoofing.com","",""
"AMT Residential Services","(832) 274-7890","angie@amtresidential.com","","",""
"Young Services","(832) 748-6631","","","",""
"Reliable Master Craftsmen","(713) 857-9072","info@ReliableMasterCraftsmen.com","http://www.reliablemastercraftsmen.com","",""
"BlueStone Outdoor","(214) 697-6540","BlueStoneOutdoor@yahoo.com","","",""
"business_name","telephone","email","website","Address","State-Zip"
"Ke Konstruxion & Dezign","(936) 258-3688","findit@hcnonline.com","http://www.kande-inc.com","204 County Road 6763","Dayton, TX 77535"
"C & F Enterprises Discount Roofing","(940) 808-0289","mark@cfdiscountroofing.com","http://www.cfdiscountroofing.com","3504 Kingfisher Ln","Denton, TX 76209"
"Castle Construction","(432) 466-3531","dbutler432@yahoo.com","","",""
"Arbors And Decks Of Johnson County","(817) 526-1072","","","","Joshua, TX 76058"
"De Leon Construction","(832) 782-4057","deleonhomes@yahoo.com","","",""
"Eco Construction","(281) 685-8657","info@ecoandyou.com","https://ecoandyou.com","11306 Larkdale Dr","Houston, TX 77099"
"All About Decks","(210) 660-8250","allpro@apdecks.com","http://www.allaboutdecks.org","807 Silverado Way","San Antonio, TX 78260"
"Maintenance Solutions","(940) 488-3844","maintenance_solution@yahoo.com","","",""
"Findley home remodeling","(936) 828-2551","carolinafindley@gmail.com","","4013 Hunnington Dr","Conroe, TX 77303"
"M&M Contract Services","(210) 687-5590","","","340 Longhorn Way","Cibolo, TX 78108"
"EFRO_CARPENTRY","(972) 505-5699","laefrain@yahoo.com","","12006 lake june rd","Balch Springs, TX 75180"
"Deckmasters","(210) 723-2091","","","7190 E Fm 1518 N","Schertz, TX 78154"
"Dallas Cedar Lumber Supply Fence","(972) 494-2518","info@dallascedar.net","http://www.dallascedar.net","3717 Miller Park Dr","Garland, TX 75042"
"Fairfield Deck Masters and Home Improvement","(281) 232-4976","chris@fairfielddeckmasters.com","http://www.fairfielddeckmasters.com","",""
"Hopkins Construction","(972) 264-4846","hopkinsnd@hotmail.com","http://brickmanhomesandconstruction.com","822 Fort Worth St","Grand Prairie, TX 75050"
"Atlas Building Systems","(903) 757-3336","theron.rexer@atlasresortstore.com","http://www.atlasresortstore.com","1031 E State Highway 31","Longview, TX 75604"
"FANTASTIC FENCES","(281) 667-8140","","","",""
"Deck Staining","(512) 552-0281","lettynano1@yahoo.com","http://austinqualityfencestaining.com","",""
"Guillermo Custom Fencing","(210) 584-1501","","","",""
"Prairie Rose Custom Decks","(972) 393-5973","","","111 Creekside Ln","Coppell, TX 75019"
"American Restoration Inc","(972) 429-8830","americanrestorationtv@gmail.com","http://americanrestorationinc.com","2002 W Kirby St","Wylie, TX 75098"
"American Fence & Supply Co","(512) 930-4000","afence@afence.com","http://americangate.com","3501 N Interstate 35","Georgetown, TX 78628"
"Decksteriors","(210) 658-0066","","http://decksteriors.com","",""
"Delta-E Foam Construction","(972) 429-7794","","http://www.deltaefoam.com","201 Industrial Ct","Wylie, TX 75098"
"Richardson Fence and Patio, Inc.","(903) 838-7595","richardsonfence@gmail.com","http://richardsonfence-patio.com","3418 New Boston Rd","Texarkana, TX 75501"
"Brady's Construction","(830) 899-2382","","","1502 Ridge Wind","Canyon Lake, TX 78133"
"C.P.S. Construction","(817) 237-0774","","","6525 Lake Oaks Cir","Fort Worth, TX 76108"
"Kinsel and Company","(361) 729-7661","kinselandcompany@yahoo.com","","810 henderson st","Rockport, TX 78382"
"Decks & More","(281) 354-0212","","http://decksandmore.net","669 Blackberry Ln","Porter, TX 77365"
"Roadrunner Decks","(210) 473-0015","","http://www.roadrunnerdecks.com","",""
"business_name","telephone","email","website","Address","State-Zip"
"Rodney Broussard Co","(936) 564-8947","","","2150 Woden Rd","Nacogdoches, TX 75961"
"Williams Siding & Construction","(903) 389-7519","sheldon@williamssiding.com","http://www.facebook.com/WilliamsSidingConstruction","186 Talford St","Fairfield, TX 75840"
"Mocal","(254) 238-6151","mocal_7@embarqmail.com","http://ci.killeen.tx.us","5700 Montrose Dr","Killeen, TX 76542"
"Keith Silman Painting & Remodeling","(806) 674-9431","krs9431@yahoo.com","http://www.keithsilmanconstruction.com","12786 Chapman Dr","Amarillo, TX 79118"
"Heritage Construction","(903) 583-9696","","http://www.theheritageconstruction.com","1099 County Road 2520","Bonham, TX 75418"
"All American Fence & Decks","(806) 745-7173","allamfencendeck@sbcglobal.net","http://allamericanfenceanddecks.com/contact-all-american-fence-and-decks-lubbock-tx.htm","1708 114th St","Lubbock, TX 79423"
"Crews Construction","(512) 775-0609","timcrews@sbcglobal.net","http://www.crewsconstruction.net","702 Smoke Signal Pass","Pflugerville, TX 78660"
"Turner Roofing","(325) 236-6060","kevin@turnerroofing.net","http://www.turnerroofing.net","1315 Grand Ave","Sweetwater, TX 79556"
"Dave's Home Improvements","(281) 350-8605","DHI@consolidated.net","","3219 Rose Quartz Ln","Spring, TX 77388"
"Junior Design and Construction","(956) 235-8695","j.rconstruction@hotmail.com","http://www.juniorsconstruction.com","6419 Mcpherson Rd Unit E","Laredo, TX 78041"
"Alfrod Deck & Fence Co","(972) 285-7767","","","1148 Lakeshore Dr","Mesquite, TX 75149"
"Sunshine Blue Services  Inc","(800) 931-6750","","","","Conroe, TX 77303"
"Terry Reed Construction","(254) 865-3478","terryreedconst@gmail.com","http://terryreedconstruction.com","5580 Moccasin Bend Rd","Gatesville, TX 76528"
"Pro-Source Construction & Remodeling","(903) 744-3068","scott_sprowl@yahoo.com","","","Sherman, TX 75092"
"D G Orey Home Repairs","(979) 732-8710","","","1107 Live Oak","Weimar, TX 78962"
"Dimensions Building & Custom Painting","(972) 998-5034","","http://www.dimensioncustombuilding.com","",""
"Bowman Construction","(512) 930-9606","","http://www.bowmanoutdoorliving.com","205 Sage Brush Ct","Georgetown, TX 78628"
"A&J Construction (Handyman)","(936) 442-1846","amberleialvarez@yahoo.com","","","Willis, TX 77378"
"Cedar Park Construction","(512) 257-3500","Tom@CedarParkConstruction.com","http://www.cedarparkconstruction.com","2008 Brushy Creek Rd","Cedar Park, TX 78613"
"Hundt Construction","(214) 202-0832","","http://hundtpatiocovers.com","237 Harrison Cir","Van Alstyne, TX 75495"
"Tovar Construction","(512) 350-3818","elliot.acd@gmail.com","","110 Lombard Dr","Leander, TX 78641"
"Mundine Construction","(512) 497-2547","sunriseconstructiontx@gmail.com","","Po Box 592","Bastrop, TX 78602"
"Windham Construction","(979) 324-8596","alison@windhamconst.com","","4280 Bentwood Dr","College Station, TX 77845"
"Paradise Palapas","(281) 910-9101","","http://www.paradisepalapas.com","701 Newman Rd","La Marque, TX 77568"
"Reasonable Remodelers","(210) 887-7399","","","4619 Sparrows Nest","San Antonio, TX 78250"
"Experts Maintenance Solutions","(361) 558-3388","expertsmaintenancesolutions007@gmail.com","https://expertmaintenancesolutionstx.com","",""
"Renovate Paint & Design","(210) 403-3232","renovatepaint@gmail.com","http://renovatepaint.wordpress.com","20770 Us Highway 281 N Ste 276","San Antonio, TX 78258"
"Baker Brothers Plumbing, Air & Electric","(214) 324-8811","","http://www.bakerbrothersplumbing.com","2615 Big Town Blvd.","Mesquite, TX 75150"
"The Perfect Patio","(214) 803-8051","","","","Cedar Hill, TX 75104"
"Price Is Right Remodeling","(817) 297-7000","","","","Fort Worth, TX 76107"
"business_name","telephone","email","website","Address","State-Zip"
"Simons Joseph","(214) 315-4544","","http://simonjoseph.net","4701 Preston Park Blvd Apt 1123","Plano, TX 75093"
"F A S Contracting","(281) 859-9509","","http://www.fascontracting.com","15231 New Hastings Dr","Houston, TX 77095"
"Shaheen, Shaheen","(281) 530-2821","","","15202 Paladora Dr","Houston, TX 77083"
"American Construction & Development Corporation","(281) 935-7655","1amccarble@gmail.com","http://www.americanconstructionltd.com","","Sugar Land, TX 77498"
"Mesquite Builders Inc","(361) 442-7061","mbi@stx.rr.com","","5210 Carriage Ln","Corpus Christi, TX 78415"
"Christopher Shawn","(361) 993-7800","","","7134 Laramie Ln","Corpus Christi, TX 78414"
"Hat Horn Repair","(281) 344-7919","hathornrr@yahoo.com","http://hathornrepair.com","4109 Kunz Rd","Rosenberg, TX 77471"
"I H I Construction","(281) 372-8387","","http://ihiconstructionllc.net","",""
"K Hovnanian Homes","(817) 255-2800","","http://khov.com","307 W 7th St","Fort Worth, TX 76102"
"Heritage Oaks Hoa","(817) 685-0961","info@khov.com","http://khov.com","5100 Post Oak Trl","Colleyville, TX 76034"
"Dream Decks","(210) 690-3325","jennifer@sanantoniodreamdecks.com","http://sanantoniodreamdecks.com","",""
"Nash & Associates Landscape Architects","(806) 793-0047","nash@door.net","http://www.nashassoc.com","12108 Slide Rd","Lubbock, TX 79424"
"Caleb Custom Homes","(210) 341-8929","jbstewart.caleb@grandecom.net","http://www.calebcustomhomes.com","602 Everest St","San Antonio, TX 78209"
"Rhodes Service & Repair","(979) 693-2410","","","11405 N Dowling Rd Ste D","College Station, TX 77845"
"Delta Roofing","(713) 461-0014","","","","Houston, TX 77001"
"Leon Hill Fence Contractor","(903) 938-7140","","","811 Wildwood Ter","Marshall, TX 75672"
"SAS Contracting","(832) 563-9414","","","2737 Randolph Rd","Pasadena, TX 77503"
"Premium Roofing Systems","(713) 434-0311","","http://premiumroofingsystems.com","13436 Mcgrath Rd","Houston, TX 77047"
"Wilson Roofing","(512) 263-3157","rportugal@wilsonroofing.com","https://www.wilsonroofing.com","217 S Commons Ford Rd","Austin, TX 78733"
"Wayray Contracting Inc","(972) 712-7696","wayray@sbcglobal.net","http://www.wayraycontracting.com","8849 Carroll Cir","Frisco, TX 75034"
"Deck O Art","(972) 727-2727","","http://deckoart.com","507 W Main St","Allen, TX 75013"
"Residential Fence & Deck","(281) 290-6852","bkcherry@aol.com","http://www.springfencecompany.org","19223 Cypress Rosehill Rd","Tomball, TX 77377"
"T Kypke Builder Inc","(361) 749-7788","tkbuilder@yahoo.com","http://www.tkypkebuilder.com","919 State Highway 361 Unit 204","Port Aransas, TX 78373"
"Wades Wood Works","(210) 274-0640","wade@wadeswoodworks.com","http://www.wadeswoodworks.com","","San Antonio, TX 78260"
"ATC Contractors Inc","(512) 930-3988","findit@hcnonline.com","http://www.atccontractorsinc.com","2209 Old Airport Rd","Georgetown, TX 78626"
"Empire Roofing","(512) 989-7663","","http://www.empireroofing.com","16311 Central Commerce Dr","Pflugerville, TX 78660"
"Add-A-Deck of Texas","(512) 639-7806","admin@addadeckoftexas.com","http://www.addadeckoftexas.com","5204 Mount Bonnell Rd","Austin, TX 78731"
"Archadeck of Central Southwest Houston","(713) 523-8608","swhouston@archadeck.net","","1128 W Pierce St","Houston, TX 77019"
"Century Builders","(325) 949-5386","","","1709 Cox Ln","San Angelo, TX 76903"
"Deck Masters","(817) 461-9661","","http://www.patioroofcovers.com","3644 W Pioneer Pkwy","Pantego, TX 76013"
"business_name","telephone","email","website","Address","State-Zip"
"Hendriksen James","(972) 412-4015","","http://www.jhpoolanddeck.com","4206 Toler Rd","Rowlett, TX 75089"
"Fence USA","(254) 698-1481","fenceusa05@aol.com","http://www.fenceusaco.com","1807 Seminole Trce","Harker Heights, TX 76548"
"Amtech Roofing Consultants","(713) 266-4829","","","10520 Meadowglen Ln","Houston, TX 77042"
"Putting on the Fix, Inc.","(817) 773-4776","","","836 E Renfro St # 204","Burleson, TX 76028"
"Todd Milford","(713) 392-9225","toddemilford@gmail.com","","5871 Village Forest Ct","Houston, TX 77092"
"H & W Painting","(512) 364-1253","affordablehousepainting@yahoo.com","","",""
"Al's Custom Decks","(512) 335-5816","deckman2@hotmail.com","http://www.alscustomdecks.com","8205 Brettonwoods Ln","Austin, TX 78753"
"Coastal Roofing Specialists","(409) 751-5454","melanieyancey418@gmail.com","http://www.coastalroofingspecialists.com","1318 Highway 96 S","Lumberton, TX 77657"
"Dominion Decks & Fences","(210) 777-7700","dominionfences@yahoo.com","","8927 Peaceful Grv","San Antonio, TX 78250"
"South Texas Sealing Concepts, LLC","(210) 888-9586","sananton159@yahoo.com","","923 Visor Dr","San Antonio, TX 78258"
"Mr. Fixit Fast","(214) 334-2739","service@mrfixitfast.com","http://www.mrfixitfast.com","",""
"Casas Floors & More","(210) 995-5009","lpz4ever@yahoo.com","","534 Delmar St","San Antonio, TX 78210"
"Cornerstone Builders","(972) 775-6288","","http://cornerstonebuildersllc.com","3320 Shiloh Trl","Midlothian, TX 76065"
"Anything Masonry","(512) 563-5958","brianjonrowe@yahoo.com","","11900 Hamrich Ct","Austin, TX 78759"
"Rehab DFW Properties","(877) 339-4685","lee@rehabdfwproperties.com","http://rehabdfwproperties.com","2520 K Ave Ste 700-249","Plano, TX 75074"
"Zachry Construction Corporation","(409) 724-2612","","http://zachryconstructioncorp.com","808 N Memorial Fwy","Nederland, TX 77627"
"BG Lanscape & Home Improvement","(210) 400-6688","logangilson@yahoo.com","","",""
"Tim's HANDYMAN service","(713) 231-6803","cordovapro@yahoo.com","","",""
"Outer Image Design","(281) 419-5610","dana@outerimagedesign.com","http://www.outerimagedesign.com","26781 Hanna Rd","Conroe, TX 77385"
"Kingdom Construction","(940) 366-0146","","http://www.kingdomconstruction.us","415 Green St","Bowie, TX 76230"
"Robert W. Price Roofing","(214) 491-9244","","","4201 Temecula Creek Trl","Mckinney, TX 75070"
"The Next Project Company","(214) 775-9978","","","11209 Canoe Rd","Frisco, TX 75035"
"Hands-On-Deck","(210) 844-9513","","http://www.handsondeck.net","826 Misty Water Ln","San Antonio, TX 78260"
"KILPATRICK REMODELING","(903) 431-9164","","","Po Box 5605","Longview, TX 75608"
"Craigs Decks, Fence and Handyman Service","(281) 382-6103","","","",""
"AttaBoy Services","(210) 867-6001","attaboyservices@yahoo.com","","",""
"Bradford Home Services","(832) 677-4998","","","Houston and Surrounding Areas","Houston, TX 77041"
"Double-E-Rebar","(832) 386-8544","doubleerebar@yahoo.com","","6018 Moonmist Dr","Houston, TX 77081"
"JJ's Contractors","(832) 661-7613","jjscontractors@gmail.com","","",""
"Cornerstone Construction","(361) 651-5001","","http://cornerstoneconstruction.com","3333 S Padre Island Dr","Corpus Christi, TX 78415"
"business_name","telephone","email","website","Address","State-Zip"
"do-rite fence,decks and home improvement","(254) 432-1737","","","1901 Trimmier Rd","Killeen, TX 76541"
"Sun Set Marine Works","(361) 937-9663","","","9307 S Padre Island Dr","Corpus Christi, TX 78418"
"A Clark Construction and Fence","(830) 834-0306","","","",""
"Misael Calleja Fence","(214) 584-8714","","","P O Box 835581","Richardson, TX 75083"
"Waller Handyman & Construction Services","(512) 705-5685","edwinwaller@gmail.com","","","Round Rock, TX 78665"
"Handyman - Painting","(817) 403-2980","","","","Denton, TX 76210"
"German Contracting","(254) 466-6775","","http://www.germancontracting.com","302 W Avenue K","Nolanville, TX 76559"
"Deckmasters","(903) 891-4874","","","","Sherman, TX 75090"
"D J Designs","(281) 659-0625","","http://www.bulkheadplus.com","1756 County Road 2291","Cleveland, TX 77327"
"Quest Construction","(830) 214-4454","swiernikconstruction@yahoo.com","http://www.questconstruction.com","833 Hillside Loop","Canyon Lake, TX 78133"
"Hanna Woodworks","(214) 435-9574","","","","Grand Prairie, TX 75050"
"Marx/Okubo & Assoc","(972) 580-0300","sandy_blair@marxokubo.com","https://www.marxokubo.com","1431 Greenway Dr Ste 400","Irving, TX 75038"
"Pecan Bend Gardens","(972) 530-8005","","","2013 Holford Rd","Garland, TX 75044"
"SSI Construction","(409) 457-2859","","","","Galveston, TX 77552"
"Kytte's","(512) 458-3900","","http://kytte.com","6601 Burnet Rd","Austin, TX 78757"
"Home Remedies TX","(214) 986-9460","","","",""
"Mitchell Construction","(817) 905-4924","","","","Haltom City, TX 76117"
"Lone Star Developments","(832) 928-6093","","","","Spring, TX 77380"
"LONESTAR CONSTRUCTION MANAGEMENT","(210) 862-3960","","","","Live Oak, TX 78233"
"Mike Wing Fence & Deck Repair","(817) 583-5940","mikewingfence@aol.com","","1044 Cherrywood Ln","Carrollton, TX 75006"
"Fence-Me-In","(972) 322-3004","","","","Fate, TX 75087"
"Hudson Homes","(936) 554-7740","hudsonhomes98@gmail.com","","823 N Cedar Bluff Rd","Garrison, TX 75946"
"Folmers Roofing And Home Repair","(936) 208-2415","","","149 Lynn St","Zavalla, TX 75980"
"OFF THE GROUND HOUSE LEVELING & CONSTRUCTION","(832) 332-4725","","","","Alvin, TX 77511"
"Complete Construction Services","(936) 967-3575","txcompleteconstruction@yahoo.com","","208 Elmwood Dr","Livingston, TX 77351"
"Mtz Construction","(972) 935-8519","","http://www.mytexascontractor.com","100 NE Main St Ste C","Ennis, TX 75119"
"Unique Properties Constr Co","(214) 533-0716","uniqueproperties1@verizon.net","http://www.uniquehomebuild.com","11300 N Central Expy","Dallas, TX 75243"
"Woods Construction","(817) 798-5510","mdroof@yahoo.com","","8851 West Fwy","Fort Worth, TX 76116"
"Time Saver Decks & Patios ... Plus","(210) 789-8580","timesaverrs@aol.com","","","San Antonio, TX 78249"
"Brown Wayne","(830) 672-7997","","","5217 Us Highway 90a E","Gonzales, TX 78629"
"business_name","telephone","email","website","Address","State-Zip"
"Texas Docks & Decks","(361) 992-3673","texasdocksanddecks@att.net","","5351 Lexington Rd","Corpus Christi, TX 78412"
"Prefab Decks","(817) 866-2703","","http://prefabdecks.com","101 Bridge Ln","Grandview, TX 76050"
"Texstone Homes","(817) 458-6339","texstone2@gmail.com","http://texstonehomes.com","207 S Main St","Weatherford, TX 76086"
"Lawns by Jamie Dean","(214) 533-8956","","","","Forney, TX 75126"
"Blueprint Construction, LLC","(832) 457-3010","","","","Houston, TX 77063"
"Jeff Luther Construction","(325) 676-8294","jluther@jefflutherconstruction.com","http://www.jefflutherconstruction.com","542 Plum St","Abilene, TX 79601"
"Sendero Land Services Inc","(512) 246-0336","info@senderoland.com","http://senderoland.com","580 County Road 196","Georgetown, TX 78626"
"Austin House Calls","(512) 335-4663","smartin512@yahoo.com","","11754 Jollyville Rd Ste 107b","Austin, TX 78759"
"Houston Deck Contractors","(713) 429-4944","","http://www.houstondeckcontractors.com","418 Milam St","Houston, TX 77002"
"Brown Construction","(979) 530-2166","","","1532 Highway 159 W","Bellville, TX 77418"
"Handyman Matters","(817) 491-3357","brian.glueck@handymanmatters.com","","66 Panorama Cir","Roanoke, TX 76262"
"Albert's Fence Company","(940) 206-7059","","","1016 Cordell St","Denton, TX 76201"
"Artscapes Dallas Inc.","(214) 881-9840","","","PO Box 600238","Dallas, TX 75360"
"A & A CUSTOM FENCE","(469) 826-6184","","","",""
"Roadrunner Decks","(512) 745-6111","","http://www.roadrunnerdecks.com","","Serving The Austin Area, TX 78759"
"Lonestar Fence & Construction","(832) 884-5291","info@lonestarfenceco.com","http://www.lonestarfenceco.com","16427 Tibet Rd","Friendswood, TX 77546"
"McBride Construction","(281) 865-5920","","http://www.texaspatiobuilder.com","1507 Almond Brook Ln","Houston, TX 77062"
"Sun Scape Sunrooms","(972) 956-9688","","","100 Flower Mound Rd","Flower Mound, TX 75028"
"Riteway Construction Services","(979) 589-1331","ritewayconstructionservices@yahoo.com","https://ritewayconstructionservices.com","",""
"Dickey's Decks & Fencing","(817) 602-8782","dickeysfencing@yahoo.com","","",""
"Deluxe Construction","(210) 465-7768","contact@deluxetx.com","","8026 Vantage Dr Ste 130c","San Antonio, TX 78230"
"Texas Decking Co","(972) 243-0235","","","2512 Collingwood Dr","Dallas, TX 75234"
"Mr Handyman","(713) 401-6000","","http://mrhandyman.com","3738 Maroneal St","Houston, TX 77025"
"Alpha Omega Services","(713) 820-3943","","","",""
"Real Decks LLC","(512) 514-5124","","","6911 Providence Ave","Austin, TX 78752"
"Road Runner Fencing Inc.","(281) 389-7382","rrfencing@sbcglobal.net","http://roadrunnerfencing.com","",""
"CnT Reasonable Remodeling","(281) 773-5054","","","","Houston, TX 77238"
"N E Thing Construction","(214) 317-2035","","http://www.nethingconstruction.com","732 Atteberry Ln","Lancaster, TX 75146"
"Abacado Custom Stonescapes","(214) 325-6737","info@abacadostonescapes.com","http://www.abacadostonescapes.com","PO Box 71","Anna, TX 75409"
"Dynamo Home Improvements","(972) 276-0907","garzarosdelt@gmail.com","","317 Hillside Ct","Garland, TX 75043"
"business_name","telephone","email","website","Address","State-Zip"
"Patterson Construction","(409) 753-9976","","http://www.pattersonconstructiongc.com","828 Countrywood Cir","Sour Lake, TX 77659"
"Drury South Inc","(210) 490-4779","","http://www.drurysouthwest.com","11331 E Coker Loop","San Antonio, TX 78216"
"Elite Custom Fence Co","(972) 977-5742","elitecustomfence@yahoo.com","http://www.flowermoundfencingcontractors.com","1901 Long Prairie Rd","Flower Mound, TX 75022"
"Fantastic Decks and Designs","(903) 721-4141","","","","Troup, TX 75789"
"WAGNER LANDSCAPING","(903) 271-4032","texshorns5@yahoo.com","","","Denison, TX 75020"
"K&T construction","(254) 315-1913","","","185 Erskine Ln","Robinson, TX 76706"
"Billy Parker Exteriors","(281) 973-2159","","http://parkerexteriors.com","4403 Town Center Pl","Kingwood, TX 77339"
"Clayton Services","(830) 445-1481","claytonservices@hotmail.com","http://www.csoftexas.com","","Gonzales, TX 78629"
"Outback Creations","(817) 832-2811","","https://www.outbackcreations.com","3207 Woodford Dr","Arlington, TX 76013"
"Alpine Roof Systems","(817) 296-2880","","","4140 S Hulen St","Fort Worth, TX 76109"
"Just A Handyman","(254) 405-5552","txcwby26@aol.com","","833 Glasgow Dr","Waco, TX 76710"
"Brown's Fence & Repair","(972) 495-5412","brownsfence@gmail.com","http://www.brownsfencerepair.com","","Sachse, TX 75048"
"Richard Stearns Deck'S-Patio's","(254) 771-5500","","","503 S 25th St","Temple, TX 76504"
"Platinum Construction","(512) 982-4985","clipper12170@gmail.com","","405 Tamworth Ave","Austin, TX 78745"
"Southwest Constructors","(512) 836-0667","louanne_case@msn.com","","Po Box 50469","Austin, TX 78763"
"Cornerstone Home Improvement","(214) 493-5056","","","221 Charles Dr","Irving, TX 75060"
"Canyon Creek Homes","(512) 261-0700","","","3698 Ranch Road 620 S Ste 104","Austin, TX 78738"
"Xtreme Green Lawn & Landscaping","(512) 573-7770","","","PO Box 202976","Austin, TX 78720"
"The Kilted Karpenter","(817) 517-3307","","","3856 E Fm 916","Grandview, TX 76050"
"Willeford Fence & Building Co","(972) 292-1717","info@willefordfence.com","http://willefordfence.com","20117 Fiddlers Green Rd","Frisco, TX 75034"
"Dalton Construction Inc","(940) 549-3481","edalton5611@gmail.com","http://www.daltonconstructiongraham.com","451 Grove St","Graham, TX 76450"
"Aquatek Systems","(214) 350-6596","info@aquateksystems.com","http://www.aquateksystems.com","2860 Lombardy Ln","Dallas, TX 75220"
"Custom Landscaping & Design","(281) 359-5660","","http://www.customlandscapeanddesign.com","18802 Atascocita Forest Dr","Humble, TX 77346"
"Howard Construction Co","(512) 353-8265","","","120 Horace Howard Dr","San Marcos, TX 78666"
"Alex's Lawn Service","(817) 489-4880","","","8103 Tin Cup Dr","Arlington, TX 76001"
"Top Notch","(214) 791-1275","","","","Dallas, TX 75214"
"Lone Star Roofing & Construction","(210) 637-7663","dlarocque@lonestarroofing.com","http://www.lonestarrofing.com","4733 Whirlwind Dr","San Antonio, TX 78217"
"Lipani Designs","(832) 790-5458","","http://lipanidesigns.com","1615 Plantation Dr","Richmond, TX 77406"
"Maverick Fence & Deck","(972) 771-6329","","","247 Windy Ln","Rockwall, TX 75087"
"Decks By Ryan","(210) 779-7849","","http://www.decksbyryan.com","2002 Simpson Trl","San Antonio, TX 78251"
"business_name","telephone","email","website","Address","State-Zip"
"Am-Pro Construction Services","(281) 207-5433","myles@amproconstruction.com","http://www.amproconstruction.com","19901 Southwest Fwy # 228","Sugar Land, TX 77479"
"Mofle Michael","(210) 635-8060","","","11706 Welcome Dr","San Antonio, TX 78233"
"Abco Roofing & Siding","(936) 632-4030","","http://www.abcoroofingtexas.com","101 Gatewood Ln","Lufkin, TX 75904"
"Bennett Services","(281) 859-8529","benserv4@yahoo.com","https://www.bbb.org","6403 Smoke House Dr","Katy, TX 77449"
"Rosenberger Construction","(210) 568-9836","idleanimation@tiptopconst.com","http://www.tiptopconst.com","1100 NW Loop 410","San Antonio, TX 78213"
"Fuhrmann Builders, Inc.","(940) 736-7840","fbinc@ntin.net","http://www.fuhrmannbuilders.com","218 W J M Lindsay Blvd","Lindsay, TX 76250"
